  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  3.616223164700e-005  ,3.620453424610e+000  ,4.995371273482e+000  ,1.485372804523e+000  ,4.278988985536e+000  
  3.626223632001e-005  ,3.620421356442e+000  ,4.995372272899e+000  ,1.485180938009e+000  ,4.278596763094e+000  
  3.636224099301e-005  ,3.620389328462e+000  ,4.995373041643e+000  ,1.484999643014e+000  ,4.278202462121e+000  
  3.646224566601e-005  ,3.620357232488e+000  ,4.995373737900e+000  ,1.484828517730e+000  ,4.277806470485e+000  
  3.656225033902e-005  ,3.620324971606e+000  ,4.995374505836e+000  ,1.484660561973e+000  ,4.277408999537e+000  
  3.666225501202e-005  ,3.620292581171e+000  ,4.995375253684e+000  ,1.484491645809e+000  ,4.277009948423e+000  
  3.676225968503e-005  ,3.620260091176e+000  ,4.995375992223e+000  ,1.484323003676e+000  ,4.276609377125e+000  
  3.686226435803e-005  ,3.620227526954e+000  ,4.995376707216e+000  ,1.484155680593e+000  ,4.276207389461e+000  
  3.696226903103e-005  ,3.620194803376e+000  ,4.995378403883e+000  ,1.483952371006e+000  ,4.275801568342e+000  
  3.706227370404e-005  ,3.620163283888e+000  ,4.995379315256e+000  ,1.483732768408e+000  ,4.275391470529e+000  
  3.716227837704e-005  ,3.620131978609e+000  ,4.995377706686e+000  ,1.483633603911e+000  ,4.274985359957e+000  
  3.726228305005e-005  ,3.620098567922e+000  ,4.995378900103e+000  ,1.483550943148e+000  ,4.274582512460e+000  
  3.736228772305e-005  ,3.620065851471e+000  ,4.995379847736e+000  ,1.483375336035e+000  ,4.274176536675e+000  
  3.746229239606e-005  ,3.620032516892e+000  ,4.995380463981e+000  ,1.483206795719e+000  ,4.273769165054e+000  
  3.756229706906e-005  ,3.619999539281e+000  ,4.995381175880e+000  ,1.483040536610e+000  ,4.273360453968e+000  
  3.766230174206e-005  ,3.619966710410e+000  ,4.995381665291e+000  ,1.482884461401e+000  ,4.272951165342e+000  
  3.776230641507e-005  ,3.619933921454e+000  ,4.995382087893e+000  ,1.482738230558e+000  ,4.272541657847e+000  
  3.786231108807e-005  ,3.619901077518e+000  ,4.995382573566e+000  ,1.482594373638e+000  ,4.272132079712e+000  
  3.796231576108e-005  ,3.619868195945e+000  ,4.995383071105e+000  ,1.482450518238e+000  ,4.271722349083e+000  
  3.806232043408e-005  ,3.619835312531e+000  ,4.995383553809e+000  ,1.482305852050e+000  ,4.271312422246e+000  
  3.816232510708e-005  ,3.619802456027e+000  ,4.995384018455e+000  ,1.482162335175e+000  ,4.270902381641e+000  
  3.826232978009e-005  ,3.619769537274e+000  ,4.995385481095e+000  ,1.481982306514e+000  ,4.270489784980e+000  
  3.836233445309e-005  ,3.619737934193e+000  ,4.995386163510e+000  ,1.481785096946e+000  ,4.270074103713e+000  
  3.846233912610e-005  ,3.619706645368e+000  ,4.995384260407e+000  ,1.481710607194e+000  ,4.269663744679e+000  
  3.856234379910e-005  ,3.619673278784e+000  ,4.995385240876e+000  ,1.481652753329e+000  ,4.269257938086e+000  
  3.866234847211e-005  ,3.619640522718e+000  ,4.995385962120e+000  ,1.481513789070e+000  ,4.268850331429e+000  
  3.876235314511e-005  ,3.619607602634e+000  ,4.995386368014e+000  ,1.481352632938e+000  ,4.268441933514e+000  
  3.886235781811e-005  ,3.619574921452e+000  ,4.995386924093e+000  ,1.481206829116e+000  ,4.268033376489e+000  
  3.896236249112e-005  ,3.619542566339e+000  ,4.995387050287e+000  ,1.481073868827e+000  ,4.267625360086e+000  
  3.906236716412e-005  ,3.619510200960e+000  ,4.995387319552e+000  ,1.480951440820e+000  ,4.267218475524e+000  
  3.916237183713e-005  ,3.619477870371e+000  ,4.995387643826e+000  ,1.480828633388e+000  ,4.266812376485e+000  
  3.926237651013e-005  ,3.619445594228e+000  ,4.995387939696e+000  ,1.480705133143e+000  ,4.266407039269e+000  
  3.936238118313e-005  ,3.619413386478e+000  ,4.995388229320e+000  ,1.480581536296e+000  ,4.266002471368e+000  
  3.946238585614e-005  ,3.619381272220e+000  ,4.995388505627e+000  ,1.480458830953e+000  ,4.265598712219e+000  
  3.956239052914e-005  ,3.619349163637e+000  ,4.995389767233e+000  ,1.480300001306e+000  ,4.265193332806e+000  
  3.966239520215e-005  ,3.619318411842e+000  ,4.995390267286e+000  ,1.480124011074e+000  ,4.264785785065e+000  
  3.976239987515e-005  ,3.619288033453e+000  ,4.995388217703e+000  ,1.480068830397e+000  ,4.264384335486e+000  
  3.986240454816e-005  ,3.619255664654e+000  ,4.995389017360e+000  ,1.480029935375e+000  ,4.263988204455e+000  
  3.996240922116e-005  ,3.619223955296e+000  ,4.995389567567e+000  ,1.479910703123e+000  ,4.263591089391e+000  
  4.006241389416e-005  ,3.619192141625e+000  ,4.995389808068e+000  ,1.479769377478e+000  ,4.263193972781e+000  
  4.016241856717e-005  ,3.619160623858e+000  ,4.995390129987e+000  ,1.479642671331e+000  ,4.262797563809e+000  
  4.026242324017e-005  ,3.619129422464e+000  ,4.995390252613e+000  ,1.479528948717e+000  ,4.262402289056e+000  
  4.036242791318e-005  ,3.619098348211e+000  ,4.995390319107e+000  ,1.479424119856e+000  ,4.262008755934e+000  
  4.046243258618e-005  ,3.619067343304e+000  ,4.995390454035e+000  ,1.479321934849e+000  ,4.261616834437e+000  
  4.056243725918e-005  ,3.619036418514e+000  ,4.995390611030e+000  ,1.479217075975e+000  ,4.261226314926e+000  
  4.066244193219e-005  ,3.619005605481e+000  ,4.995390761466e+000  ,1.479111175204e+000  ,4.260837190824e+000  
  4.076244660519e-005  ,3.618974935044e+000  ,4.995390895560e+000  ,1.479006386602e+000  ,4.260449491416e+000  
  4.086245127820e-005  ,3.618944317514e+000  ,4.995391984612e+000  ,1.478866856803e+000  ,4.260060869692e+000  
  4.096245595120e-005  ,3.618915052343e+000  ,4.995392333649e+000  ,1.478710926869e+000  ,4.259670793567e+000  
  4.106246062421e-005  ,3.618886182886e+000  ,4.995390247157e+000  ,1.478670978668e+000  ,4.259287188589e+000  
  4.116246529721e-005  ,3.618855442431e+000  ,4.995390897790e+000  ,1.478646235291e+000  ,4.258909268152e+000  
  4.126246997021e-005  ,3.618825379209e+000  ,4.995391311199e+000  ,1.478544222991e+000  ,4.258530965388e+000  
  4.136247464322e-005  ,3.618795255903e+000  ,4.995391429878e+000  ,1.478420865921e+000  ,4.258153213452e+000  
  4.146247931622e-005  ,3.618765455472e+000  ,4.995391628216e+000  ,1.478311458240e+000  ,4.257776675765e+000  
  4.156248398923e-005  ,3.618735996749e+000  ,4.995391637896e+000  ,1.478214412314e+000  ,4.257401751945e+000  
  4.166248866223e-005  ,3.618706695984e+000  ,4.995391596439e+000  ,1.478125763922e+000  ,4.257029004753e+000  
  4.176249333523e-005  ,3.618677497817e+000  ,4.995391622800e+000  ,1.478039526626e+000  ,4.256658298913e+000  
  4.186249800824e-005  ,3.618648409424e+000  ,4.995391673445e+000  ,1.477950568271e+000  ,4.256289412975e+000  
  4.196250268124e-005  ,3.618619461547e+000  ,4.995391720363e+000  ,1.477860450208e+000  ,4.255922328698e+000  
  4.206250735425e-005  ,3.618590684951e+000  ,4.995391751993e+000  ,1.477771318786e+000  ,4.255557062550e+000  
  4.216251202725e-005  ,3.618562079202e+000  ,4.995391764919e+000  ,1.477684008205e+000  ,4.255193688149e+000  
  4.226251670026e-005  ,3.618533539015e+000  ,4.995392773270e+000  ,1.477560761633e+000  ,4.254829761729e+000  
  4.236252137326e-005  ,3.618506401230e+000  ,4.995393035790e+000  ,1.477419606941e+000  ,4.254464661948e+000  
  4.246252604626e-005  ,3.618479701299e+000  ,4.995390769778e+000  ,1.477397879334e+000  ,4.254106560048e+000  
  4.256253071927e-005  ,3.618451070864e+000  ,4.995391359430e+000  ,1.477391250374e+000  ,4.253754602048e+000  
  4.266253539227e-005  ,3.618423179695e+000  ,4.995391692659e+000  ,1.477304263445e+000  ,4.253402487237e+000  
  4.276254006528e-005  ,3.618395246359e+000  ,4.995391717291e+000  ,1.477195297082e+000  ,4.253051198136e+000  
  4.286254473828e-005  ,3.618367662677e+000  ,4.995391829805e+000  ,1.477100862060e+000  ,4.252701419536e+000  
  4.296254941128e-005  ,3.618340447000e+000  ,4.995391750017e+000  ,1.477019105812e+000  ,4.252353552577e+000  
  4.306255408429e-005  ,3.618313406691e+000  ,4.995391620595e+000  ,1.476945743752e+000  ,4.252008153998e+000  
  4.316255875729e-005  ,3.618286482953e+000  ,4.995391562632e+000  ,1.476873570764e+000  ,4.251665029909e+000  
  4.326256343030e-005  ,3.618259691454e+000  ,4.995391529946e+000  ,1.476799923441e+000  ,4.251324023115e+000  
  4.336256810330e-005  ,3.618233053007e+000  ,4.995391501353e+000  ,1.476725060046e+000  ,4.250985079092e+000  
  4.346257277630e-005  ,3.618206594717e+000  ,4.995391460146e+000  ,1.476650283230e+000  ,4.250648167673e+000  
  4.356257744931e-005  ,3.618180322527e+000  ,4.995391402878e+000  ,1.476576976341e+000  ,4.250313350500e+000  
  4.366258212231e-005  ,3.618154227204e+000  ,4.995391339420e+000  ,1.476505149266e+000  ,4.249980673541e+000  
  4.376258679532e-005  ,3.618128389439e+000  ,4.995392144501e+000  ,1.476395658532e+000  ,4.249647249226e+000  
  4.386259146832e-005  ,3.618103611765e+000  ,4.995392399195e+000  ,1.476277469818e+000  ,4.249313732131e+000  
  4.396259614133e-005  ,3.618079512085e+000  ,4.995390157808e+000  ,1.476265961424e+000  ,4.248986996068e+000  
  4.406260081433e-005  ,3.618053306086e+000  ,4.995390596827e+000  ,1.476272565467e+000  ,4.248666547530e+000  
  4.416260548733e-005  ,3.618028020805e+000  ,4.995390939223e+000  ,1.476197887002e+000  ,4.248345988400e+000  
  4.426261016034e-005  ,3.618002710524e+000  ,4.995390941201e+000  ,1.476110053877e+000  ,4.248026557350e+000  
  4.436261483334e-005  ,3.617977717360e+000  ,4.995390922809e+000  ,1.476027748552e+000  ,4.247708728916e+000  
  4.446261950635e-005  ,3.617953061308e+000  ,4.995390790911e+000  ,1.475955785772e+000  ,4.247392899991e+000  
  4.456262417935e-005  ,3.617928636133e+000  ,4.995390595279e+000  ,1.475895585902e+000  ,4.247079620517e+000  
  4.466262885235e-005  ,3.617904322864e+000  ,4.995390496823e+000  ,1.475837067029e+000  ,4.246768792241e+000  
  4.476263352536e-005  ,3.617880147761e+000  ,4.995390393865e+000  ,1.475775968996e+000  ,4.246460171168e+000  
  4.486263819836e-005  ,3.617856137442e+000  ,4.995390311764e+000  ,1.475714230525e+000  ,4.246153704752e+000  
  4.496264287137e-005  ,3.617832311999e+000  ,4.995390215332e+000  ,1.475652516278e+000  ,4.245849363742e+000  
  4.506264754437e-005  ,3.617808674956e+000  ,4.995390096146e+000  ,1.475592590485e+000  ,4.245547230649e+000  
  4.516265221738e-005  ,3.617785212198e+000  ,4.995389992582e+000  ,1.475533478919e+000  ,4.245247294489e+000  
  4.526265689038e-005  ,3.617761927415e+000  ,4.995389877287e+000  ,1.475475269937e+000  ,4.244949564169e+000  
  4.536266156338e-005  ,3.617738725028e+000  ,4.995390728890e+000  ,1.475381565663e+000  ,4.244651631783e+000  
  4.546266623639e-005  ,3.617716896677e+000  ,4.995390864594e+000  ,1.475270073343e+000  ,4.244352871496e+000  
  4.556267090939e-005  ,3.617695204749e+000  ,4.995388881727e+000  ,1.475273368669e+000  ,4.244062108697e+000  
  4.566267558240e-005  ,3.617672378478e+000  ,4.995388911850e+000  ,1.475263991361e+000  ,4.243774964261e+000  
  4.576268025540e-005  ,3.617649825851e+000  ,4.995389066199e+000  ,1.475219306384e+000  ,4.243489558228e+000  
  4.586268492840e-005  ,3.617627374064e+000  ,4.995389099349e+000  ,1.475157856254e+000  ,4.243205661860e+000  
  4.596268960141e-005  ,3.617605156879e+000  ,4.995389081089e+000  ,1.475091001760e+000  ,4.242923342978e+000  
  4.606269427441e-005  ,3.617583266347e+000  ,4.995388951244e+000  ,1.475031867341e+000  ,4.242642941325e+000  
  4.616269894742e-005  ,3.617561595616e+000  ,4.995388775037e+000  ,1.474980049641e+000  ,4.242364877442e+000  
  4.626270362042e-005  ,3.617540098682e+000  ,4.995388615141e+000  ,1.474931919109e+000  ,4.242089140593e+000  
  4.636270829343e-005  ,3.617518739042e+000  ,4.995388482565e+000  ,1.474883045676e+000  ,4.241815644829e+000  
  4.646271296643e-005  ,3.617497540642e+000  ,4.995388353935e+000  ,1.474833319705e+000  ,4.241544301371e+000  
  4.656271763943e-005  ,3.617476515765e+000  ,4.995388225727e+000  ,1.474783673552e+000  ,4.241275085806e+000  
  4.666272231244e-005  ,3.617455669510e+000  ,4.995388084891e+000  ,1.474734891092e+000  ,4.241008018240e+000  
  4.676272698544e-005  ,3.617434996460e+000  ,4.995387946386e+000  ,1.474686988339e+000  ,4.240743107973e+000  
  4.686273165845e-005  ,3.617414495244e+000  ,4.995387804976e+000  ,1.474639825950e+000  ,4.240480351616e+000  
  4.696273633145e-005  ,3.617394164342e+000  ,4.995387662466e+000  ,1.474593332627e+000  ,4.240219745576e+000  
  4.706274100445e-005  ,3.617374002435e+000  ,4.995387520102e+000  ,1.474547396485e+000  ,4.239961278739e+000  
  4.716274567746e-005  ,3.617353916946e+000  ,4.995388344640e+000  ,1.474465656367e+000  ,4.239702529786e+000  
  4.726275035046e-005  ,3.617335201747e+000  ,4.995388452747e+000  ,1.474366058884e+000  ,4.239442873944e+000  
  4.736275502347e-005  ,3.617316931224e+000  ,4.995386072354e+000  ,1.474383289614e+000  ,4.239190307720e+000  
  4.746275969647e-005  ,3.617296741757e+000  ,4.995386535555e+000  ,1.474414019590e+000  ,4.238943907027e+000  
  4.756276436948e-005  ,3.617277321341e+000  ,4.995386743744e+000  ,1.474364383838e+000  ,4.238697396295e+000  
  4.766276904248e-005  ,3.617257870871e+000  ,4.995386631901e+000  ,1.474293154540e+000  ,4.238451785261e+000  
  4.776277371548e-005  ,3.617238767946e+000  ,4.995386613210e+000  ,1.474236633554e+000  ,4.238207768007e+000  
  4.786277838849e-005  ,3.617219999012e+000  ,4.995386421337e+000  ,1.474191704102e+000  ,4.237965809021e+000  
  4.796278306149e-005  ,3.617201423967e+000  ,4.995386190649e+000  ,1.474154393221e+000  ,4.237726183522e+000  
  4.806278773450e-005  ,3.617182974341e+000  ,4.995386005754e+000  ,1.474118714857e+000  ,4.237488822751e+000  
  4.816279240750e-005  ,3.617164644708e+000  ,4.995385858150e+000  ,1.474081969569e+000  ,4.237253609900e+000  
  4.826279708050e-005  ,3.617146452811e+000  ,4.995385722179e+000  ,1.474042733191e+000  ,4.237020394901e+000  
  4.836280175351e-005  ,3.617128428162e+000  ,4.995385580007e+000  ,1.474003332080e+000  ,4.236789155308e+000  
  4.846280642651e-005  ,3.617110573736e+000  ,4.995385428347e+000  ,1.473964516934e+000  ,4.236559913752e+000  
  4.856281109952e-005  ,3.617092884047e+000  ,4.995385272316e+000  ,1.473926853796e+000  ,4.236332696326e+000  
  4.866281577252e-005  ,3.617075354530e+000  ,4.995385116685e+000  ,1.473889941894e+000  ,4.236107502984e+000  
  4.876282044553e-005  ,3.617057980826e+000  ,4.995384961568e+000  ,1.473853527949e+000  ,4.235884318967e+000  
  4.886282511853e-005  ,3.617040762336e+000  ,4.995384808650e+000  ,1.473817476198e+000  ,4.235663123816e+000  
  4.896282979153e-005  ,3.617023700293e+000  ,4.995384655113e+000  ,1.473781844245e+000  ,4.235443907228e+000  
  4.906283446454e-005  ,3.617006793824e+000  ,4.995384501322e+000  ,1.473746665929e+000  ,4.235226661551e+000  
  4.916283913754e-005  ,3.616990043264e+000  ,4.995384346712e+000  ,1.473711992239e+000  ,4.235011376981e+000  
  4.926284381055e-005  ,3.616973353461e+000  ,4.995385164139e+000  ,1.473641306199e+000  ,4.234795620065e+000  
  4.936284848355e-005  ,3.616958119599e+000  ,4.995384258647e+000  ,1.473590283135e+000  ,4.234581266973e+000  
  4.946285315655e-005  ,3.616941874849e+000  ,4.995383620688e+000  ,1.473599598299e+000  ,4.234371936583e+000  
  4.956285782956e-005  ,3.616926051198e+000  ,4.995383586182e+000  ,1.473584488930e+000  ,4.234164928538e+000  
  4.966286250256e-005  ,3.616910026615e+000  ,4.995383438231e+000  ,1.473557322249e+000  ,4.233959938797e+000  
  4.976286717557e-005  ,3.616894048161e+000  ,4.995383389417e+000  ,1.473521095948e+000  ,4.233756639242e+000  
  4.986287184857e-005  ,3.616878293283e+000  ,4.995383303305e+000  ,1.473482604517e+000  ,4.233554791745e+000  
  4.996287652157e-005  ,3.616862759578e+000  ,4.995383099360e+000  ,1.473449527190e+000  ,4.233354773862e+000  
  5.006288119458e-005  ,3.616847380181e+000  ,4.995382947765e+000  ,1.473419270669e+000  ,4.233156694911e+000  
  5.016288586758e-005  ,3.616832143044e+000  ,4.995382785179e+000  ,1.473390314162e+000  ,4.232960530603e+000  
  5.026289054059e-005  ,3.616817037597e+000  ,4.995382627679e+000  ,1.473361233175e+000  ,4.232766241055e+000  
  5.036289521359e-005  ,3.616802068914e+000  ,4.995382486409e+000  ,1.473331687886e+000  ,4.232573761166e+000  
  5.046289988660e-005  ,3.616787248222e+000  ,4.995382326597e+000  ,1.473302460449e+000  ,4.232383088776e+000  
  5.056290455960e-005  ,3.616772570284e+000  ,4.995382177572e+000  ,1.473273766156e+000  ,4.232194220944e+000  
  5.066290923260e-005  ,3.616758034940e+000  ,4.995382024935e+000  ,1.473245526151e+000  ,4.232007149743e+000  
  5.076291390561e-005  ,3.616743640480e+000  ,4.995381871587e+000  ,1.473217738779e+000  ,4.231821868078e+000  
  5.086291857861e-005  ,3.616729385241e+000  ,4.995381719355e+000  ,1.473190345933e+000  ,4.231638366113e+000  
  5.096292325162e-005  ,3.616715268400e+000  ,4.995381567695e+000  ,1.473163296393e+000  ,4.231456628978e+000  
  5.106292792462e-005  ,3.616701288819e+000  ,4.995381416407e+000  ,1.473136604366e+000  ,4.231276643182e+000  
  5.116293259762e-005  ,3.616687446273e+000  ,4.995381265687e+000  ,1.473110270461e+000  ,4.231098398626e+000  
  5.126293727063e-005  ,3.616673739141e+000  ,4.995381115118e+000  ,1.473084302451e+000  ,4.230921880549e+000  
  5.136294194363e-005  ,3.616660166825e+000  ,4.995380965282e+000  ,1.473058687918e+000  ,4.230747081455e+000  
  5.146294661664e-005  ,3.616646728906e+000  ,4.995380815398e+000  ,1.473033438795e+000  ,4.230573987119e+000  
  5.156295128964e-005  ,3.616633424098e+000  ,4.995380665936e+000  ,1.473008553965e+000  ,4.230402589807e+000  
  5.166295596265e-005  ,3.616620159407e+000  ,4.995381475940e+000  ,1.472948006325e+000  ,4.230230486532e+000  
  5.176296063565e-005  ,3.616608214875e+000  ,4.995381581291e+000  ,1.472869390310e+000  ,4.230057044449e+000  
  5.186296530865e-005  ,3.616596682167e+000  ,4.995379178961e+000  ,1.472907742911e+000  ,4.229890280230e+000  
  5.196296998166e-005  ,3.616583153908e+000  ,4.995379669303e+000  ,1.472958449404e+000  ,4.229729198337e+000  
  5.206297465466e-005  ,3.616570395192e+000  ,4.995379892276e+000  ,1.472927353910e+000  ,4.229567444467e+000  
  5.216297932767e-005  ,3.616557573874e+000  ,4.995379777052e+000  ,1.472874764679e+000  ,4.229406086331e+000  
  5.226298400067e-005  ,3.616545063928e+000  ,4.995379759614e+000  ,1.472837473013e+000  ,4.229245861643e+000  
  5.236298867367e-005  ,3.616532849052e+000  ,4.995379570176e+000  ,1.472811798670e+000  ,4.229087227890e+000  
  5.246299334668e-005  ,3.616520786450e+000  ,4.995379344116e+000  ,1.472793509341e+000  ,4.228930452789e+000  
  5.256299801968e-005  ,3.616508814311e+000  ,4.995379163257e+000  ,1.472777550485e+000  ,4.228775485958e+000  
  5.266300269269e-005  ,3.616496904037e+000  ,4.995379032895e+000  ,1.472758266349e+000  ,4.228622144482e+000  
  5.276300736569e-005  ,3.616485103195e+000  ,4.995378904131e+000  ,1.472737009241e+000  ,4.228470287818e+000  
  5.286301203870e-005  ,3.616473425496e+000  ,4.995378773796e+000  ,1.472715044621e+000  ,4.228319912976e+000  
  5.296301671170e-005  ,3.616461881609e+000  ,4.995378631617e+000  ,1.472693977658e+000  ,4.228171041970e+000  
  5.306302138470e-005  ,3.616450460223e+000  ,4.995378487914e+000  ,1.472673797281e+000  ,4.228023700424e+000  
  5.316302605771e-005  ,3.616439156052e+000  ,4.995378346305e+000  ,1.472654096042e+000  ,4.227877875585e+000  
  5.326303073071e-005  ,3.616427967180e+000  ,4.995378206890e+000  ,1.472634678956e+000  ,4.227733554230e+000  
  5.336303540372e-005  ,3.616416892676e+000  ,4.995378069155e+000  ,1.472615395964e+000  ,4.227590712723e+000  
  5.346304007672e-005  ,3.616405932406e+000  ,4.995377932689e+000  ,1.472596287481e+000  ,4.227449341368e+000  
  5.356304474972e-005  ,3.616395086771e+000  ,4.995377796404e+000  ,1.472577432714e+000  ,4.227309425099e+000  
  5.366304942273e-005  ,3.616384354675e+000  ,4.995377660361e+000  ,1.472558877113e+000  ,4.227170954161e+000  
  5.376305409573e-005  ,3.616373735195e+000  ,4.995377524912e+000  ,1.472540610431e+000  ,4.227033920839e+000  
  5.386305876874e-005  ,3.616363226872e+000  ,4.995377390359e+000  ,1.472522608227e+000  ,4.226898312851e+000  
  5.396306344174e-005  ,3.616352828777e+000  ,4.995377256641e+000  ,1.472504853025e+000  ,4.226764116877e+000  
  5.406306811475e-005  ,3.616342539780e+000  ,4.995377123838e+000  ,1.472487337565e+000  ,4.226631319889e+000  
  5.416307278775e-005  ,3.616332359303e+000  ,4.995376991901e+000  ,1.472470059358e+000  ,4.226499913683e+000  
  5.426307746075e-005  ,3.616322287113e+000  ,4.995376860228e+000  ,1.472453036632e+000  ,4.226369884982e+000  
  5.436308213376e-005  ,3.616312321511e+000  ,4.995376729319e+000  ,1.472436274320e+000  ,4.226241222566e+000  
  5.446308680676e-005  ,3.616302461491e+000  ,4.995376599390e+000  ,1.472419748752e+000  ,4.226113915224e+000  
  5.456309147977e-005  ,3.616292706519e+000  ,4.995376470316e+000  ,1.472403452497e+000  ,4.225987955111e+000  
  5.466309615277e-005  ,3.616283055513e+000  ,4.995376342026e+000  ,1.472387380652e+000  ,4.225863327044e+000  
  5.476310082577e-005  ,3.616273507607e+000  ,4.995376214473e+000  ,1.472371538503e+000  ,4.225740018907e+000  
  5.486310549878e-005  ,3.616264140586e+000  ,4.995376910603e+000  ,1.472319316673e+000  ,4.225615287471e+000  
  5.496311017178e-005  ,3.616255711440e+000  ,4.995377097285e+000  ,1.472257976523e+000  ,4.225489723693e+000  
  5.506311484479e-005  ,3.616247876341e+000  ,4.995374832317e+000  ,1.472300232569e+000  ,4.225370028439e+000  
  5.516311951779e-005  ,3.616237861872e+000  ,4.995375267241e+000  ,1.472357369982e+000  ,4.225255554203e+000  
  5.526312419080e-005  ,3.616228746956e+000  ,4.995375580491e+000  ,1.472332812449e+000  ,4.225139944122e+000  
  5.536312886380e-005  ,3.616219529039e+000  ,4.995375467925e+000  ,1.472288250241e+000  ,4.225024365955e+000  
  5.546313353680e-005  ,3.616210574127e+000  ,4.995375526126e+000  ,1.472261253499e+000  ,4.224909556593e+000  
  5.556313820981e-005  ,3.616201915804e+000  ,4.995375292424e+000  ,1.472244105466e+000  ,4.224796056395e+000  
  5.566314288281e-005  ,3.616193338303e+000  ,4.995375076238e+000  ,1.472234459227e+000  ,4.224684123691e+000  
  5.576314755582e-005  ,3.616184807234e+000  ,4.995374949227e+000  ,1.472225777497e+000  ,4.224573595914e+000  
  5.586315222882e-005  ,3.616176329935e+000  ,4.995374839092e+000  ,1.472213562523e+000  ,4.224464250571e+000  
  5.596315690182e-005  ,3.616167930252e+000  ,4.995374736521e+000  ,1.472199371215e+000  ,4.224356050742e+000  
  5.606316157483e-005  ,3.616159634140e+000  ,4.995374630003e+000  ,1.472185155781e+000  ,4.224248965309e+000  
  5.616316624783e-005  ,3.616151439770e+000  ,4.995374511281e+000  ,1.472171784558e+000  ,4.224143038133e+000  
  5.626317092084e-005  ,3.616143338868e+000  ,4.995374392287e+000  ,1.472159078760e+000  ,4.224038277615e+000  
  5.636317559384e-005  ,3.616135327183e+000  ,4.995374275582e+000  ,1.472146765728e+000  ,4.223934677691e+000  
  5.646318026684e-005  ,3.616127401452e+000  ,4.995374161560e+000  ,1.472134530978e+000  ,4.223832220776e+000  
  5.656318493985e-005  ,3.616119561195e+000  ,4.995374049948e+000  ,1.472122331147e+000  ,4.223730885632e+000  
  5.666318961285e-005  ,3.616111808277e+000  ,4.995373938707e+000  ,1.472110250102e+000  ,4.223630662484e+000  
  5.676319428586e-005  ,3.616104141912e+000  ,4.995373827750e+000  ,1.472098351409e+000  ,4.223531543321e+000  
  5.686319895886e-005  ,3.616096561346e+000  ,4.995373717395e+000  ,1.472086648411e+000  ,4.223433522118e+000  
  5.696320363187e-005  ,3.616089065355e+000  ,4.995373607839e+000  ,1.472075138421e+000  ,4.223336586386e+000  
  5.706320830487e-005  ,3.616081652798e+000  ,4.995373499218e+000  ,1.472063796240e+000  ,4.223240724825e+000  
  5.716321297787e-005  ,3.616074322958e+000  ,4.995373391518e+000  ,1.472052613506e+000  ,4.223145927694e+000  
  5.726321765088e-005  ,3.616067075519e+000  ,4.995373284573e+000  ,1.472041592357e+000  ,4.223052188296e+000  
  5.736322232388e-005  ,3.616059909184e+000  ,4.995373178583e+000  ,1.472030729098e+000  ,4.222959493648e+000  
  5.746322699689e-005  ,3.616052823428e+000  ,4.995373073330e+000  ,1.472020022152e+000  ,4.222867832735e+000  
  5.756323166989e-005  ,3.616045817630e+000  ,4.995372968845e+000  ,1.472009474518e+000  ,4.222777199267e+000  
  5.766323634289e-005  ,3.616038890668e+000  ,4.995372865224e+000  ,1.471999081986e+000  ,4.222687579912e+000  
  5.776324101590e-005  ,3.616032041974e+000  ,4.995372762397e+000  ,1.471988842206e+000  ,4.222598966372e+000  
  5.786324568890e-005  ,3.616025270927e+000  ,4.995372660405e+000  ,1.471978752870e+000  ,4.222511351903e+000  
  5.796325036191e-005  ,3.616018576601e+000  ,4.995372559250e+000  ,1.471968809813e+000  ,4.222424724223e+000  
  5.806325503491e-005  ,3.616011958192e+000  ,4.995372458888e+000  ,1.471959012233e+000  ,4.222339072740e+000  
  5.816325970792e-005  ,3.616005415175e+000  ,4.995372359330e+000  ,1.471949359207e+000  ,4.222254391263e+000  
  5.826326438092e-005  ,3.615998946705e+000  ,4.995372260592e+000  ,1.471939848611e+000  ,4.222170668355e+000  
  5.836326905392e-005  ,3.615992551798e+000  ,4.995372162726e+000  ,1.471930474301e+000  ,4.222087893432e+000  
  5.846327372693e-005  ,3.615986229799e+000  ,4.995372065759e+000  ,1.471921231443e+000  ,4.222006057637e+000  
  5.856327839993e-005  ,3.615979980399e+000  ,4.995371969529e+000  ,1.471912122995e+000  ,4.221925154982e+000  
  5.866328307294e-005  ,3.615973803929e+000  ,4.995371873168e+000  ,1.471903184616e+000  ,4.221845175832e+000  
  5.876328774594e-005  ,3.615967697137e+000  ,4.995371778446e+000  ,1.471894380065e+000  ,4.221766109802e+000  
  5.886329241894e-005  ,3.615961660281e+000  ,4.995371684822e+000  ,1.471885680823e+000  ,4.221687946670e+000  
  5.896329709195e-005  ,3.615955693012e+000  ,4.995371591845e+000  ,1.471877097968e+000  ,4.221610677736e+000  
  5.906330176495e-005  ,3.615949794897e+000  ,4.995371499532e+000  ,1.471868642176e+000  ,4.221534297099e+000  
  5.916330643796e-005  ,3.615943964885e+000  ,4.995371407947e+000  ,1.471860319230e+000  ,4.221458792264e+000  
  5.926331111096e-005  ,3.615938202369e+000  ,4.995371317117e+000  ,1.471852125042e+000  ,4.221384155932e+000  
