  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  7.885062650175e-005  ,1.190789263113e+001  ,1.415600824712e-007  ,3.200324436953e-002  ,4.999999822396e-008  
  7.885562658639e-005  ,1.190796115286e+001  ,1.418317959015e-007  ,3.200324351619e-002  ,4.999999822367e-008  
  7.886062667103e-005  ,1.190802965535e+001  ,1.415035953568e-007  ,3.200324265493e-002  ,4.999999822432e-008  
  7.886562675566e-005  ,1.190809814044e+001  ,1.416126376964e-007  ,3.200324178587e-002  ,4.999999822470e-008  
  7.887062684030e-005  ,1.190816660653e+001  ,1.414294836261e-007  ,3.200324091169e-002  ,4.999999822537e-008  
  7.887562692494e-005  ,1.190823505463e+001  ,1.414580696783e-007  ,3.200324002950e-002  ,4.999999822571e-008  
  7.888062700958e-005  ,1.190830348451e+001  ,1.415193053398e-007  ,3.200323914445e-002  ,4.999999822563e-008  
  7.888562709422e-005  ,1.190837189526e+001  ,1.412648733538e-007  ,3.200323825177e-002  ,4.999999822649e-008  
  7.889062717886e-005  ,1.190844028887e+001  ,1.416156794171e-007  ,3.200323735792e-002  ,4.999999822622e-008  
  7.889562726350e-005  ,1.190850866299e+001  ,1.413887299268e-007  ,3.200323645739e-002  ,4.999999822572e-008  
  7.890062734813e-005  ,1.190857701930e+001  ,1.413107437805e-007  ,3.200323555624e-002  ,4.999999822655e-008  
  7.890562743277e-005  ,1.190864535750e+001  ,1.412726443231e-007  ,3.200323465107e-002  ,4.999999822719e-008  
  7.891062751741e-005  ,1.190871367806e+001  ,1.414512215376e-007  ,3.200323374522e-002  ,4.999999822683e-008  
  7.891562760205e-005  ,1.190878197954e+001  ,1.412408357265e-007  ,3.200323283748e-002  ,4.999999822725e-008  
  7.892062768669e-005  ,1.190885026301e+001  ,1.412361145488e-007  ,3.200323192951e-002  ,4.999999822780e-008  
  7.892562777133e-005  ,1.190891852822e+001  ,1.412615498526e-007  ,3.200323102119e-002  ,4.999999822792e-008  
  7.893062785597e-005  ,1.190898677484e+001  ,1.411537027617e-007  ,3.200323011360e-002  ,4.999999822823e-008  
  7.893562794060e-005  ,1.190905500344e+001  ,1.411996426842e-007  ,3.200322920667e-002  ,4.999999822839e-008  
  7.894062802524e-005  ,1.190912321398e+001  ,1.414352769514e-007  ,3.200322830189e-002  ,4.999999822767e-008  
  7.894562810988e-005  ,1.190919140577e+001  ,1.411265487847e-007  ,3.200322739822e-002  ,4.999999822767e-008  
  7.895062819452e-005  ,1.190925957955e+001  ,1.409332058783e-007  ,3.200322649855e-002  ,4.999999822932e-008  
  7.895562827916e-005  ,1.190932773517e+001  ,1.410248716860e-007  ,3.200322559993e-002  ,4.999999823000e-008  
  7.896062836380e-005  ,1.190939587338e+001  ,1.414692216775e-007  ,3.200322470758e-002  ,4.999999822868e-008  
  7.896562844844e-005  ,1.190946399155e+001  ,1.408509498203e-007  ,3.200322381622e-002  ,4.999999822881e-008  
  7.897062853307e-005  ,1.190953209285e+001  ,1.411298080256e-007  ,3.200322293272e-002  ,4.999999822996e-008  
  7.897562861771e-005  ,1.190960017547e+001  ,1.411123827752e-007  ,3.200322205112e-002  ,4.999999822995e-008  
  7.898062870235e-005  ,1.190966823987e+001  ,1.410682014367e-007  ,3.200322117747e-002  ,4.999999822988e-008  
  7.898562878699e-005  ,1.190973628659e+001  ,1.411953214474e-007  ,3.200322030747e-002  ,4.999999822940e-008  
  7.899062887163e-005  ,1.190980431421e+001  ,1.406957626101e-007  ,3.200321944506e-002  ,4.999999823046e-008  
  7.899562895627e-005  ,1.190987232449e+001  ,1.407346630932e-007  ,3.200321858834e-002  ,4.999999823172e-008  
  7.900062904091e-005  ,1.190994031761e+001  ,1.411978318692e-007  ,3.200321773841e-002  ,4.999999823112e-008  
  7.900562912554e-005  ,1.191000829101e+001  ,1.407448415892e-007  ,3.200321689651e-002  ,4.999999823087e-008  
  7.901062921018e-005  ,1.191007624651e+001  ,1.406536106883e-007  ,3.200321606021e-002  ,4.999999823203e-008  
  7.901562929482e-005  ,1.191014418440e+001  ,1.408635505846e-007  ,3.200321523446e-002  ,4.999999823218e-008  
  7.902062937946e-005  ,1.191021210389e+001  ,1.409072874275e-007  ,3.200321441279e-002  ,4.999999823180e-008  
  7.902562946410e-005  ,1.191028000437e+001  ,1.405789346341e-007  ,3.200321360435e-002  ,4.999999823261e-008  
  7.903062954874e-005  ,1.191034788735e+001  ,1.407655332545e-007  ,3.200321279818e-002  ,4.999999823285e-008  
  7.903562963338e-005  ,1.191041575222e+001  ,1.408414431634e-007  ,3.200321200800e-002  ,4.999999823257e-008  
  7.904062971801e-005  ,1.191048359879e+001  ,1.406390341734e-007  ,3.200321122003e-002  ,4.999999823289e-008  
  7.904562980265e-005  ,1.191055142724e+001  ,1.405653758393e-007  ,3.200321044687e-002  ,4.999999823371e-008  
  7.905062988729e-005  ,1.191061923785e+001  ,1.406681575911e-007  ,3.200320967800e-002  ,4.999999823390e-008  
  7.905562997193e-005  ,1.191068703011e+001  ,1.406603486682e-007  ,3.200320892202e-002  ,4.999999823384e-008  
  7.906063005657e-005  ,1.191075480381e+001  ,1.404983204771e-007  ,3.200320817272e-002  ,4.999999823438e-008  
  7.906563014121e-005  ,1.191082256003e+001  ,1.407124213969e-007  ,3.200320743419e-002  ,4.999999823439e-008  
  7.907063022585e-005  ,1.191089029742e+001  ,1.405228729033e-007  ,3.200320670470e-002  ,4.999999823432e-008  
  7.907563031048e-005  ,1.191095801672e+001  ,1.405970056583e-007  ,3.200320598372e-002  ,4.999999823467e-008  
  7.908063039512e-005  ,1.191102571824e+001  ,1.406250668504e-007  ,3.200320527406e-002  ,4.999999823455e-008  
  7.908563047976e-005  ,1.191109340201e+001  ,1.405923463099e-007  ,3.200320457058e-002  ,4.999999823443e-008  
  7.909063056440e-005  ,1.191116106742e+001  ,1.403681346480e-007  ,3.200320388060e-002  ,4.999999823523e-008  
  7.909563064904e-005  ,1.191122871490e+001  ,1.403917681938e-007  ,3.200320319442e-002  ,4.999999823617e-008  
  7.910063073368e-005  ,1.191129634430e+001  ,1.404697781514e-007  ,3.200320252376e-002  ,4.999999823615e-008  
  7.910563081832e-005  ,1.191136395501e+001  ,1.403227609308e-007  ,3.200320185533e-002  ,4.999999823657e-008  
  7.911063090296e-005  ,1.191143154822e+001  ,1.404707164097e-007  ,3.200320120272e-002  ,4.999999823632e-008  
  7.911563098759e-005  ,1.191149912347e+001  ,1.405800084233e-007  ,3.200320055295e-002  ,4.999999823558e-008  
  7.912063107223e-005  ,1.191156667879e+001  ,1.400481459311e-007  ,3.200319991635e-002  ,4.999999823672e-008  
  7.912563115687e-005  ,1.191163421812e+001  ,1.405526757303e-007  ,3.200319928450e-002  ,4.999999823719e-008  
  7.913063124151e-005  ,1.191170173833e+001  ,1.402037922301e-007  ,3.200319866326e-002  ,4.999999823684e-008  
  7.913563132615e-005  ,1.191176924069e+001  ,1.402293568038e-007  ,3.200319804846e-002  ,4.999999823729e-008  
  7.914063141079e-005  ,1.191183672530e+001  ,1.404001620487e-007  ,3.200319744181e-002  ,4.999999823704e-008  
  7.914563149543e-005  ,1.191190419156e+001  ,1.403602246139e-007  ,3.200319684304e-002  ,4.999999823691e-008  
  7.915063158006e-005  ,1.191197164001e+001  ,1.403827324620e-007  ,3.200319625013e-002  ,4.999999823679e-008  
  7.915563166470e-005  ,1.191203906941e+001  ,1.399666078113e-007  ,3.200319566628e-002  ,4.999999823805e-008  
  7.916063174934e-005  ,1.191210648202e+001  ,1.403372001867e-007  ,3.200319508619e-002  ,4.999999823862e-008  
  7.916563183398e-005  ,1.191217387609e+001  ,1.402600698198e-007  ,3.200319451603e-002  ,4.999999823843e-008  
  7.917063191862e-005  ,1.191224125273e+001  ,1.402597838582e-007  ,3.200319394777e-002  ,4.999999823816e-008  
  7.917563200326e-005  ,1.191230861127e+001  ,1.400399688107e-007  ,3.200319339002e-002  ,4.999999823868e-008  
  7.918063208790e-005  ,1.191237595171e+001  ,1.398996134822e-007  ,3.200319283358e-002  ,4.999999823987e-008  
  7.918563217253e-005  ,1.191244327484e+001  ,1.401085333922e-007  ,3.200319228590e-002  ,4.999999823991e-008  
  7.919063225717e-005  ,1.191251057927e+001  ,1.399750800436e-007  ,3.200319174026e-002  ,4.999999823998e-008  
  7.919563234181e-005  ,1.191257786522e+001  ,1.397726487359e-007  ,3.200319120125e-002  ,4.999999824111e-008  
  7.920063242645e-005  ,1.191264513393e+001  ,1.400751744662e-007  ,3.200319066504e-002  ,4.999999824116e-008  
  7.920563251109e-005  ,1.191271238373e+001  ,1.398679511952e-007  ,3.200319013362e-002  ,4.999999824087e-008  
  7.921063259573e-005  ,1.191277961570e+001  ,1.400315001914e-007  ,3.200318960543e-002  ,4.999999824091e-008  
  7.921563268037e-005  ,1.191284682979e+001  ,1.400125841660e-007  ,3.200318908048e-002  ,4.999999824068e-008  
  7.922063276500e-005  ,1.191291402626e+001  ,1.399399883418e-007  ,3.200318855891e-002  ,4.999999824068e-008  
  7.922563284964e-005  ,1.191298120471e+001  ,1.397854127058e-007  ,3.200318803930e-002  ,4.999999824142e-008  
  7.923063293428e-005  ,1.191304836520e+001  ,1.397660065603e-007  ,3.200318752292e-002  ,4.999999824225e-008  
  7.923563301892e-005  ,1.191311550779e+001  ,1.398330769609e-007  ,3.200318700752e-002  ,4.999999824237e-008  
  7.924063310356e-005  ,1.191318263212e+001  ,1.397635235309e-007  ,3.200318649489e-002  ,4.999999824242e-008  
  7.924563318820e-005  ,1.191324973854e+001  ,1.397619632716e-007  ,3.200318598263e-002  ,4.999999824258e-008  
  7.925063327284e-005  ,1.191331682747e+001  ,1.399114600558e-007  ,3.200318547230e-002  ,4.999999824211e-008  
  7.925563335747e-005  ,1.191338389754e+001  ,1.397849974662e-007  ,3.200318496211e-002  ,4.999999824200e-008  
  7.926063344211e-005  ,1.191345094967e+001  ,1.395725870415e-007  ,3.200318445267e-002  ,4.999999824308e-008  
  7.926563352675e-005  ,1.191351798485e+001  ,1.397586676516e-007  ,3.200318394318e-002  ,4.999999824320e-008  
  7.927063361139e-005  ,1.191358500176e+001  ,1.397175917741e-007  ,3.200318343359e-002  ,4.999999824324e-008  
  7.927563369603e-005  ,1.191365200103e+001  ,1.397677839982e-007  ,3.200318292350e-002  ,4.999999824306e-008  
  7.928063378067e-005  ,1.191371898189e+001  ,1.395824283770e-007  ,3.200318241274e-002  ,4.999999824346e-008  
  7.928563386531e-005  ,1.191378594465e+001  ,1.394614164789e-007  ,3.200318190079e-002  ,4.999999824461e-008  
  7.929063394994e-005  ,1.191385288967e+001  ,1.395291357925e-007  ,3.200318138791e-002  ,4.999999824505e-008  
  7.929563403458e-005  ,1.191391981709e+001  ,1.397284362151e-007  ,3.200318087293e-002  ,4.999999824445e-008  
  7.930063411922e-005  ,1.191398672536e+001  ,1.394259148083e-007  ,3.200318035701e-002  ,4.999999824458e-008  
  7.930563420386e-005  ,1.191405361689e+001  ,1.396294214090e-007  ,3.200317983790e-002  ,4.999999824495e-008  
  7.931063428850e-005  ,1.191412049012e+001  ,1.394074600810e-007  ,3.200317931810e-002  ,4.999999824514e-008  
  7.931563437314e-005  ,1.191418734556e+001  ,1.394222050584e-007  ,3.200317879382e-002  ,4.999999824559e-008  
  7.932063445778e-005  ,1.191425418351e+001  ,1.395988546816e-007  ,3.200317826887e-002  ,4.999999824523e-008  
  7.932563454241e-005  ,1.191432100348e+001  ,1.396132939700e-007  ,3.200317773898e-002  ,4.999999824466e-008  
  7.933063462705e-005  ,1.191438780415e+001  ,1.390202258743e-007  ,3.200317720775e-002  ,4.999999824637e-008  
  7.933563471169e-005  ,1.191445458883e+001  ,1.396057325553e-007  ,3.200317667178e-002  ,4.999999824697e-008  
  7.934063479633e-005  ,1.191452135425e+001  ,1.393111668086e-007  ,3.200317613346e-002  ,4.999999824622e-008  
  7.934563488097e-005  ,1.191458810221e+001  ,1.393133310843e-007  ,3.200317559083e-002  ,4.999999824693e-008  
  7.935063496561e-005  ,1.191465483276e+001  ,1.393743875985e-007  ,3.200317504471e-002  ,4.999999824697e-008  
  7.935563505025e-005  ,1.191472154548e+001  ,1.393058206537e-007  ,3.200317449490e-002  ,4.999999824713e-008  
  7.936063513488e-005  ,1.191478824059e+001  ,1.393102937765e-007  ,3.200317394039e-002  ,4.999999824723e-008  
  7.936563521952e-005  ,1.191485491816e+001  ,1.394038418204e-007  ,3.200317338298e-002  ,4.999999824698e-008  
  7.937063530416e-005  ,1.191492157693e+001  ,1.390434134767e-007  ,3.200317281960e-002  ,4.999999824777e-008  
  7.937563538880e-005  ,1.191498821820e+001  ,1.390878773832e-007  ,3.200317225424e-002  ,4.999999824908e-008  
  7.938063547344e-005  ,1.191505484216e+001  ,1.393753131036e-007  ,3.200317168162e-002  ,4.999999824843e-008  
  7.938563555808e-005  ,1.191512144723e+001  ,1.391191612726e-007  ,3.200317110792e-002  ,4.999999824861e-008  
  7.939063564272e-005  ,1.191518803527e+001  ,1.393912879639e-007  ,3.200317052594e-002  ,4.999999824811e-008  
  7.939563572735e-005  ,1.191525460464e+001  ,1.389879011465e-007  ,3.200316994271e-002  ,4.999999824838e-008  
  7.940063581199e-005  ,1.191532115702e+001  ,1.390113341705e-007  ,3.200316935222e-002  ,4.999999824972e-008  
  7.940563589663e-005  ,1.191538769132e+001  ,1.390486915611e-007  ,3.200316875935e-002  ,4.999999825007e-008  
  7.941063598127e-005  ,1.191545420764e+001  ,1.390486267385e-007  ,3.200316816032e-002  ,4.999999825008e-008  
  7.941563606591e-005  ,1.191552070650e+001  ,1.391862247922e-007  ,3.200316755780e-002  ,4.999999824952e-008  
  7.942063615055e-005  ,1.191558718668e+001  ,1.389148199394e-007  ,3.200316695028e-002  ,4.999999825009e-008  
  7.942563623519e-005  ,1.191565365033e+001  ,1.392522680585e-007  ,3.200316633819e-002  ,4.999999824975e-008  
  7.943063631982e-005  ,1.191572009457e+001  ,1.387180929028e-007  ,3.200316572229e-002  ,4.999999825028e-008  
  7.943563640446e-005  ,1.191578652227e+001  ,1.390020743792e-007  ,3.200316510084e-002  ,4.999999825128e-008  
  7.944063648910e-005  ,1.191585293188e+001  ,1.389399808628e-007  ,3.200316447675e-002  ,4.999999825137e-008  
  7.944563657374e-005  ,1.191591932422e+001  ,1.389625935464e-007  ,3.200316384623e-002  ,4.999999825115e-008  
  7.945063665838e-005  ,1.191598569868e+001  ,1.388880597100e-007  ,3.200316321420e-002  ,4.999999825126e-008  
  7.945563674302e-005  ,1.191605205576e+001  ,1.389643330380e-007  ,3.200316257499e-002  ,4.999999825118e-008  
  7.946063682766e-005  ,1.191611839414e+001  ,1.386180764968e-007  ,3.200316193479e-002  ,4.999999825204e-008  
  7.946563691230e-005  ,1.191618471503e+001  ,1.386554580739e-007  ,3.200316128790e-002  ,4.999999825335e-008  
  7.947063699693e-005  ,1.191625101889e+001  ,1.390196036611e-007  ,3.200316063961e-002  ,4.999999825247e-008  
  7.947563708157e-005  ,1.191631730389e+001  ,1.387646071334e-007  ,3.200315998593e-002  ,4.999999825241e-008  
  7.948063716621e-005  ,1.191638357154e+001  ,1.388662235274e-007  ,3.200315933011e-002  ,4.999999825230e-008  
  7.948563725085e-005  ,1.191644982132e+001  ,1.386911915271e-007  ,3.200315867011e-002  ,4.999999825250e-008  
  7.949063733549e-005  ,1.191651605321e+001  ,1.384838453243e-007  ,3.200315800739e-002  ,4.999999825375e-008  
  7.949563742013e-005  ,1.191658226826e+001  ,1.387028447224e-007  ,3.200315734160e-002  ,4.999999825385e-008  
  7.950063750477e-005  ,1.191664846544e+001  ,1.387480484740e-007  ,3.200315667266e-002  ,4.999999825350e-008  
  7.950563758940e-005  ,1.191671464467e+001  ,1.386363599485e-007  ,3.200315600164e-002  ,4.999999825348e-008  
  7.951063767404e-005  ,1.191678080571e+001  ,1.384218526399e-007  ,3.200315532720e-002  ,4.999999825454e-008  
  7.951563775868e-005  ,1.191684694980e+001  ,1.386632346044e-007  ,3.200315465153e-002  ,4.999999825482e-008  
  7.952063784332e-005  ,1.191691307541e+001  ,1.384667195831e-007  ,3.200315397236e-002  ,4.999999825477e-008  
  7.952563792796e-005  ,1.191697918283e+001  ,1.383532933166e-007  ,3.200315329265e-002  ,4.999999825577e-008  
  7.953063801260e-005  ,1.191704527369e+001  ,1.386311410527e-007  ,3.200315260953e-002  ,4.999999825530e-008  
  7.953563809724e-005  ,1.191711134703e+001  ,1.386687534461e-007  ,3.200315192603e-002  ,4.999999825437e-008  
  7.954063818187e-005  ,1.191717740144e+001  ,1.380702198611e-007  ,3.200315124010e-002  ,4.999999825590e-008  
  7.954563826651e-005  ,1.191724343963e+001  ,1.383898187869e-007  ,3.200315055359e-002  ,4.999999825644e-008  
  7.955063835115e-005  ,1.191730945984e+001  ,1.385266397062e-007  ,3.200314986548e-002  ,4.999999825602e-008  
  7.955563843579e-005  ,1.191737546185e+001  ,1.383954735460e-007  ,3.200314917675e-002  ,4.999999825610e-008  
  7.956063852043e-005  ,1.191744144653e+001  ,1.384466580513e-007  ,3.200314848706e-002  ,4.999999825615e-008  
  7.956563860507e-005  ,1.191750741316e+001  ,1.383155932580e-007  ,3.200314779684e-002  ,4.999999825643e-008  
  7.957063868971e-005  ,1.191757336178e+001  ,1.383189369514e-007  ,3.200314710615e-002  ,4.999999825694e-008  
  7.957563877434e-005  ,1.191763929322e+001  ,1.383824666452e-007  ,3.200314641517e-002  ,4.999999825689e-008  
  7.958063885898e-005  ,1.191770520760e+001  ,1.384694743178e-007  ,3.200314572404e-002  ,4.999999825639e-008  
  7.958563894362e-005  ,1.191777110323e+001  ,1.379498425235e-007  ,3.200314503298e-002  ,4.999999825764e-008  
  7.959063902826e-005  ,1.191783698235e+001  ,1.382640578923e-007  ,3.200314434193e-002  ,4.999999825874e-008  
  7.959563911290e-005  ,1.191790284351e+001  ,1.383182486845e-007  ,3.200314365143e-002  ,4.999999825790e-008  
  7.960063919754e-005  ,1.191796868662e+001  ,1.381742118941e-007  ,3.200314296104e-002  ,4.999999825802e-008  
  7.960563928218e-005  ,1.191803451258e+001  ,1.382492672291e-007  ,3.200314227165e-002  ,4.999999825799e-008  
  7.961063936681e-005  ,1.191810032069e+001  ,1.381952531980e-007  ,3.200314158255e-002  ,4.999999825816e-008  
  7.961563945145e-005  ,1.191816611120e+001  ,1.383280889706e-007  ,3.200314089466e-002  ,4.999999825790e-008  
  7.962063953609e-005  ,1.191823188294e+001  ,1.377570814165e-007  ,3.200314020739e-002  ,4.999999825925e-008  
  7.962563962073e-005  ,1.191829763851e+001  ,1.379787379673e-007  ,3.200313952141e-002  ,4.999999826005e-008  
  7.963063970537e-005  ,1.191836337694e+001  ,1.383057781947e-007  ,3.200313883648e-002  ,4.999999825933e-008  
  7.963563979001e-005  ,1.191842909672e+001  ,1.380507066624e-007  ,3.200313815280e-002  ,4.999999825940e-008  
  7.964063987465e-005  ,1.191849479942e+001  ,1.380785372760e-007  ,3.200313747067e-002  ,4.999999825962e-008  
  7.964563995928e-005  ,1.191856048439e+001  ,1.380211077063e-007  ,3.200313678962e-002  ,4.999999825979e-008  
  7.965064004392e-005  ,1.191862615095e+001  ,1.377427279563e-007  ,3.200313611070e-002  ,4.999999826107e-008  
  7.965564012856e-005  ,1.191869180150e+001  ,1.382654543813e-007  ,3.200313543261e-002  ,4.999999826058e-008  
  7.966064021320e-005  ,1.191875743243e+001  ,1.377778786063e-007  ,3.200313475727e-002  ,4.999999826030e-008  
  7.966564029784e-005  ,1.191882304692e+001  ,1.378901317899e-007  ,3.200313408241e-002  ,4.999999826144e-008  
  7.967064038248e-005  ,1.191888864447e+001  ,1.380783947843e-007  ,3.200313341097e-002  ,4.999999826094e-008  
  7.967564046712e-005  ,1.191895422400e+001  ,1.379448206836e-007  ,3.200313274001e-002  ,4.999999826083e-008  
  7.968064055175e-005  ,1.191901978598e+001  ,1.378241074372e-007  ,3.200313207231e-002  ,4.999999826129e-008  
  7.968564063639e-005  ,1.191908533007e+001  ,1.376790138016e-007  ,3.200313140558e-002  ,4.999999826229e-008  
  7.969064072103e-005  ,1.191915085738e+001  ,1.379498354358e-007  ,3.200313074174e-002  ,4.999999826225e-008  
  7.969564080567e-005  ,1.191921636628e+001  ,1.377066839068e-007  ,3.200313007944e-002  ,4.999999826214e-008  
  7.970064089031e-005  ,1.191928185798e+001  ,1.377419282896e-007  ,3.200312941962e-002  ,4.999999826279e-008  
  7.970564097495e-005  ,1.191934733197e+001  ,1.377795950175e-007  ,3.200312876193e-002  ,4.999999826283e-008  
  7.971064105959e-005  ,1.191941278911e+001  ,1.379658001613e-007  ,3.200312810625e-002  ,4.999999826205e-008  
  7.971564114422e-005  ,1.191947822769e+001  ,1.375593049451e-007  ,3.200312745330e-002  ,4.999999826297e-008  
  7.972064122886e-005  ,1.191954364991e+001  ,1.377556749320e-007  ,3.200312680184e-002  ,4.999999826351e-008  
  7.972564131350e-005  ,1.191960905387e+001  ,1.375990627774e-007  ,3.200312615374e-002  ,4.999999826396e-008  
  7.973064139814e-005  ,1.191967444076e+001  ,1.376728035165e-007  ,3.200312550657e-002  ,4.999999826392e-008  
  7.973564148278e-005  ,1.191973980975e+001  ,1.375695300097e-007  ,3.200312486336e-002  ,4.999999826421e-008  
  7.974064156742e-005  ,1.191980516178e+001  ,1.377264965535e-007  ,3.200312422073e-002  ,4.999999826399e-008  
  7.974564165206e-005  ,1.191987049499e+001  ,1.372655494775e-007  ,3.200312358225e-002  ,4.999999826492e-008  
  7.975064173669e-005  ,1.191993581145e+001  ,1.374399121498e-007  ,3.200312294454e-002  ,4.999999826552e-008  
  7.975564182133e-005  ,1.192000111092e+001  ,1.376718957546e-007  ,3.200312231041e-002  ,4.999999826489e-008  
  7.976064190597e-005  ,1.192006639257e+001  ,1.375058277136e-007  ,3.200312167762e-002  ,4.999999826462e-008  
  7.976564199061e-005  ,1.192013165671e+001  ,1.373643690755e-007  ,3.200312104781e-002  ,4.999999826539e-008  
  7.977064207525e-005  ,1.192019690370e+001  ,1.374247738590e-007  ,3.200312041988e-002  ,4.999999826583e-008  
  7.977564215989e-005  ,1.192026213303e+001  ,1.374159051927e-007  ,3.200311979433e-002  ,4.999999826606e-008  
  7.978064224453e-005  ,1.192032734508e+001  ,1.374906541710e-007  ,3.200311917117e-002  ,4.999999826591e-008  
  7.978564232917e-005  ,1.192039253855e+001  ,1.370959992048e-007  ,3.200311854978e-002  ,4.999999826690e-008  
  7.979064241380e-005  ,1.192045771570e+001  ,1.374551905897e-007  ,3.200311793124e-002  ,4.999999826736e-008  
  7.979564249844e-005  ,1.192052287443e+001  ,1.374229745468e-007  ,3.200311731388e-002  ,4.999999826644e-008  
  7.980064258308e-005  ,1.192058801566e+001  ,1.372517902332e-007  ,3.200311669978e-002  ,4.999999826681e-008  
  7.980564266772e-005  ,1.192065314059e+001  ,1.374400822287e-007  ,3.200311608630e-002  ,4.999999826654e-008  
  7.981064275236e-005  ,1.192071824794e+001  ,1.373818732356e-007  ,3.200311547638e-002  ,4.999999826635e-008  
  7.981564283700e-005  ,1.192078333712e+001  ,1.370363780744e-007  ,3.200311486694e-002  ,4.999999826761e-008  
  7.982064292164e-005  ,1.192084840994e+001  ,1.373670991784e-007  ,3.200311426058e-002  ,4.999999826809e-008  
  7.982564300627e-005  ,1.192091346434e+001  ,1.371230099200e-007  ,3.200311365498e-002  ,4.999999826796e-008  
  7.983064309091e-005  ,1.192097850178e+001  ,1.371985797171e-007  ,3.200311305183e-002  ,4.999999826848e-008  
  7.983564317555e-005  ,1.192104352144e+001  ,1.371289056062e-007  ,3.200311244977e-002  ,4.999999826881e-008  
  7.984064326019e-005  ,1.192110852391e+001  ,1.372395646450e-007  ,3.200311184958e-002  ,4.999999826854e-008  
  7.984564334483e-005  ,1.192117350897e+001  ,1.372042109454e-007  ,3.200311125073e-002  ,4.999999826839e-008  
  7.985064342947e-005  ,1.192123847687e+001  ,1.371257126564e-007  ,3.200311065321e-002  ,4.999999826859e-008  
  7.985564351411e-005  ,1.192130342725e+001  ,1.369661241971e-007  ,3.200311005721e-002  ,4.999999826945e-008  
  7.986064359874e-005  ,1.192136836005e+001  ,1.368949976308e-007  ,3.200310946209e-002  ,4.999999827050e-008  
  7.986564368338e-005  ,1.192143327581e+001  ,1.370397957330e-007  ,3.200310886859e-002  ,4.999999827049e-008  
  7.987064376802e-005  ,1.192149817430e+001  ,1.371575150314e-007  ,3.200310827558e-002  ,4.999999826981e-008  
  7.987564385266e-005  ,1.192156305500e+001  ,1.370430851283e-007  ,3.200310768421e-002  ,4.999999826971e-008  
  7.988064393730e-005  ,1.192162791864e+001  ,1.370688563806e-007  ,3.200310709307e-002  ,4.999999826976e-008  
  7.988564402194e-005  ,1.192169276345e+001  ,1.366876838943e-007  ,3.200310650339e-002  ,4.999999827095e-008  
  7.989064410658e-005  ,1.192175759251e+001  ,1.370779414984e-007  ,3.200310591392e-002  ,4.999999827132e-008  
  7.989564419121e-005  ,1.192182240335e+001  ,1.368773784653e-007  ,3.200310532546e-002  ,4.999999827149e-008  
  7.990064427585e-005  ,1.192188719773e+001  ,1.370220500313e-007  ,3.200310473728e-002  ,4.999999827098e-008  
  7.990564436049e-005  ,1.192195197434e+001  ,1.369017666521e-007  ,3.200310414973e-002  ,4.999999827102e-008  
  7.991064444513e-005  ,1.192201673391e+001  ,1.369197309734e-007  ,3.200310356245e-002  ,4.999999827116e-008  
  7.991564452977e-005  ,1.192208147529e+001  ,1.365895073528e-007  ,3.200310297553e-002  ,4.999999827224e-008  
  7.992064461441e-005  ,1.192214619971e+001  ,1.366817839979e-007  ,3.200310238880e-002  ,4.999999827338e-008  
  7.992564469905e-005  ,1.192221090716e+001  ,1.368905091794e-007  ,3.200310180222e-002  ,4.999999827284e-008  
  7.993064478368e-005  ,1.192227559681e+001  ,1.369113807225e-007  ,3.200310121569e-002  ,4.999999827184e-008  
  7.993564486832e-005  ,1.192234026876e+001  ,1.365903209946e-007  ,3.200310062919e-002  ,4.999999827249e-008  
  7.994064495296e-005  ,1.192240492415e+001  ,1.366515696642e-007  ,3.200310004254e-002  ,4.999999827357e-008  
  7.994564503760e-005  ,1.192246956229e+001  ,1.368624149941e-007  ,3.200309945586e-002  ,4.999999827304e-008  
  7.995064512224e-005  ,1.192253418219e+001  ,1.365549813156e-007  ,3.200309886880e-002  ,4.999999827318e-008  
  7.995564520688e-005  ,1.192259878555e+001  ,1.367365648146e-007  ,3.200309828165e-002  ,4.999999827364e-008  
  7.996064529152e-005  ,1.192266337135e+001  ,1.367127969133e-007  ,3.200309769395e-002  ,4.999999827327e-008  
  7.996564537615e-005  ,1.192272793966e+001  ,1.365926733894e-007  ,3.200309710606e-002  ,4.999999827362e-008  
  7.997064546079e-005  ,1.192279249104e+001  ,1.366580019479e-007  ,3.200309651753e-002  ,4.999999827374e-008  
  7.997564554543e-005  ,1.192285702540e+001  ,1.367609699029e-007  ,3.200309592864e-002  ,4.999999827341e-008  
  7.998064563007e-005  ,1.192292154182e+001  ,1.364438874313e-007  ,3.200309533911e-002  ,4.999999827432e-008  
  7.998564571471e-005  ,1.192298604200e+001  ,1.365486684557e-007  ,3.200309474902e-002  ,4.999999827501e-008  
  7.999064579935e-005  ,1.192305052451e+001  ,1.363815980085e-007  ,3.200309415834e-002  ,4.999999827545e-008  
  7.999564588399e-005  ,1.192311498975e+001  ,1.363466010137e-007  ,3.200309356686e-002  ,4.999999827609e-008  
  8.000064596862e-005  ,1.192317943812e+001  ,1.365027373646e-007  ,3.200309297491e-002  ,4.999999827591e-008  
  8.000564605326e-005  ,1.192324386878e+001  ,1.364205585865e-007  ,3.200309238193e-002  ,4.999999827578e-008  
