,,,68.900000770E-6,1.9599999,,,,,68.900000770E-6,1.4200000,,,,,68.900000770E-6,3.59999990,,,,,68.900000770E-6,4.96000004,
,,,69.000001531E-6,1.9599999,,,,,69.000001531E-6,1.4200000,,,,,69.000001531E-6,3.55999994,,,,,69.000001531E-6,4.96000004,
,,,69.100002293E-6,1.9599999,,,,,69.100002293E-6,1.4200000,,,,,69.100002293E-6,3.55999994,,,,,69.100002293E-6,4.96000004,
,,,69.200003054E-6,1.9599999,,,,,69.200003054E-6,1.4200000,,,,,69.200003054E-6,3.55999994,,,,,69.200003054E-6,4.96000004,
,,,69.300003815E-6,1.9599999,,,,,69.300003815E-6,1.4200000,,,,,69.300003815E-6,3.55999994,,,,,69.300003815E-6,4.96000004,
,,,69.400004577E-6,1.9599999,,,,,69.400004577E-6,1.4200000,,,,,69.400004577E-6,3.55999994,,,,,69.400004577E-6,4.96000004,
,,,69.500005338E-6,1.9599999,,,,,69.500005338E-6,1.4200000,,,,,69.500005338E-6,3.55999994,,,,,69.500005338E-6,4.96000004,
,,,69.600006100E-6,1.9599999,,,,,69.600006100E-6,1.4200000,,,,,69.600006100E-6,3.55999994,,,,,69.600006100E-6,4.96000004,
,,,69.699999585E-6,1.9599999,,,,,69.699999585E-6,1.4200000,,,,,69.699999585E-6,3.59999990,,,,,69.699999585E-6,4.96000004,
,,,69.800000347E-6,1.9599999,,,,,69.800000347E-6,1.4200000,,,,,69.800000347E-6,3.55999994,,,,,69.800000347E-6,4.96000004,
,,,69.900001108E-6,1.9599999,,,,,69.900001108E-6,1.4200000,,,,,69.900001108E-6,3.55999994,,,,,69.900001108E-6,4.96000004,
,,,70.000001870E-6,1.9599999,,,,,70.000001870E-6,1.4200000,,,,,70.000001870E-6,3.59999990,,,,,70.000001870E-6,4.96000004,
,,,70.100002631E-6,1.9599999,,,,,70.100002631E-6,1.4200000,,,,,70.100002631E-6,3.55999994,,,,,70.100002631E-6,4.96000004,
,,,70.200003393E-6,1.9599999,,,,,70.200003393E-6,1.4200000,,,,,70.200003393E-6,3.55999994,,,,,70.200003393E-6,4.96000004,
,,,70.300004154E-6,1.9599999,,,,,70.300004154E-6,1.4200000,,,,,70.300004154E-6,3.59999990,,,,,70.300004154E-6,4.96000004,
,,,70.400004915E-6,1.9599999,,,,,70.400004915E-6,1.4200000,,,,,70.400004915E-6,3.55999994,,,,,70.400004915E-6,4.96000004,
,,,70.500005677E-6,1.9599999,,,,,70.500005677E-6,1.4200000,,,,,70.500005677E-6,3.55999994,,,,,70.500005677E-6,4.96000004,
,,,70.599999162E-6,1.9599999,,,,,70.599999162E-6,1.4200000,,,,,70.599999162E-6,3.55999994,,,,,70.599999162E-6,4.96000004,
,,,70.699999924E-6,1.9599999,,,,,70.699999924E-6,1.4200000,,,,,70.699999924E-6,3.55999994,,,,,70.699999924E-6,4.96000004,
,,,70.800000685E-6,1.9599999,,,,,70.800000685E-6,1.4200000,,,,,70.800000685E-6,3.55999994,,,,,70.800000685E-6,4.96000004,
,,,70.900001447E-6,1.9599999,,,,,70.900001447E-6,1.4200000,,,,,70.900001447E-6,3.55999994,,,,,70.900001447E-6,4.96000004,
,,,71.000002208E-6,1.9599999,,,,,71.000002208E-6,1.4200000,,,,,71.000002208E-6,3.55999994,,,,,71.000002208E-6,4.96000004,
,,,71.100002970E-6,1.9599999,,,,,71.100002970E-6,1.4200000,,,,,71.100002970E-6,3.55999994,,,,,71.100002970E-6,4.96000004,
,,,71.200003731E-6,1.9599999,,,,,71.200003731E-6,1.4200000,,,,,71.200003731E-6,3.55999994,,,,,71.200003731E-6,4.96000004,
,,,71.300004493E-6,1.9599999,,,,,71.300004493E-6,1.4200000,,,,,71.300004493E-6,3.55999994,,,,,71.300004493E-6,4.96000004,
,,,71.400005254E-6,1.9599999,,,,,71.400005254E-6,1.4200000,,,,,71.400005254E-6,3.55999994,,,,,71.400005254E-6,4.96000004,
,,,71.500006015E-6,1.9599999,,,,,71.500006015E-6,1.4200000,,,,,71.500006015E-6,3.55999994,,,,,71.500006015E-6,4.96000004,
,,,71.599999501E-6,1.9599999,,,,,71.599999501E-6,1.4200000,,,,,71.599999501E-6,3.55999994,,,,,71.599999501E-6,4.96000004,
,,,71.700000262E-6,1.9599999,,,,,71.700000262E-6,1.4200000,,,,,71.700000262E-6,3.55999994,,,,,71.700000262E-6,4.96000004,
,,,71.800001024E-6,1.9599999,,,,,71.800001024E-6,1.4200000,,,,,71.800001024E-6,3.55999994,,,,,71.800001024E-6,4.96000004,
,,,71.900001785E-6,1.9599999,,,,,71.900001785E-6,1.4200000,,,,,71.900001785E-6,3.55999994,,,,,71.900001785E-6,4.96000004,
,,,72.000002547E-6,1.9599999,,,,,72.000002547E-6,1.4200000,,,,,72.000002547E-6,3.55999994,,,,,72.000002547E-6,4.96000004,
,,,72.100003308E-6,1.9599999,,,,,72.100003308E-6,1.4200000,,,,,72.100003308E-6,3.59999990,,,,,72.100003308E-6,4.96000004,
,,,72.200004070E-6,1.9599999,,,,,72.200004070E-6,1.4200000,,,,,72.200004070E-6,3.59999990,,,,,72.200004070E-6,4.96000004,
,,,72.300004831E-6,1.9599999,,,,,72.300004831E-6,1.4200000,,,,,72.300004831E-6,3.55999994,,,,,72.300004831E-6,4.96000004,
,,,72.400005592E-6,1.9599999,,,,,72.400005592E-6,1.4200000,,,,,72.400005592E-6,3.55999994,,,,,72.400005592E-6,4.96000004,
,,,72.499999078E-6,1.9599999,,,,,72.499999078E-6,1.4200000,,,,,72.499999078E-6,3.55999994,,,,,72.499999078E-6,4.96000004,
,,,72.599999839E-6,1.9599999,,,,,72.599999839E-6,1.4200000,,,,,72.599999839E-6,3.55999994,,,,,72.599999839E-6,4.96000004,
,,,72.700000601E-6,1.9599999,,,,,72.700000601E-6,1.4200000,,,,,72.700000601E-6,3.55999994,,,,,72.700000601E-6,4.96000004,
,,,72.800001362E-6,1.9599999,,,,,72.800001362E-6,1.4200000,,,,,72.800001362E-6,3.55999994,,,,,72.800001362E-6,4.96000004,
,,,72.900002124E-6,1.9599999,,,,,72.900002124E-6,1.4200000,,,,,72.900002124E-6,3.55999994,,,,,72.900002124E-6,4.96000004,
,,,73.000002885E-6,1.9599999,,,,,73.000002885E-6,1.4200000,,,,,73.000002885E-6,3.59999990,,,,,73.000002885E-6,4.96000004,
,,,73.100003647E-6,1.9599999,,,,,73.100003647E-6,1.4200000,,,,,73.100003647E-6,3.55999994,,,,,73.100003647E-6,4.96000004,
,,,73.200004408E-6,1.9599999,,,,,73.200004408E-6,1.4200000,,,,,73.200004408E-6,3.55999994,,,,,73.200004408E-6,4.96000004,
,,,73.300005170E-6,1.9599999,,,,,73.300005170E-6,1.4200000,,,,,73.300005170E-6,3.55999994,,,,,73.300005170E-6,4.96000004,
,,,73.400005931E-6,1.9599999,,,,,73.400005931E-6,1.4200000,,,,,73.400005931E-6,3.55999994,,,,,73.400005931E-6,4.96000004,
,,,73.499999417E-6,1.9599999,,,,,73.499999417E-6,1.4200000,,,,,73.499999417E-6,3.55999994,,,,,73.499999417E-6,4.96000004,
,,,73.600000178E-6,1.9599999,,,,,73.600000178E-6,1.4200000,,,,,73.600000178E-6,3.55999994,,,,,73.600000178E-6,4.96000004,
,,,73.700000939E-6,1.9599999,,,,,73.700000939E-6,1.4200000,,,,,73.700000939E-6,3.55999994,,,,,73.700000939E-6,4.96000004,
,,,73.800001701E-6,1.9599999,,,,,73.800001701E-6,1.4200000,,,,,73.800001701E-6,3.55999994,,,,,73.800001701E-6,4.96000004,
,,,73.900002462E-6,1.9599999,,,,,73.900002462E-6,1.4200000,,,,,73.900002462E-6,3.55999994,,,,,73.900002462E-6,4.96000004,
,,,74.000003224E-6,1.9599999,,,,,74.000003224E-6,1.4200000,,,,,74.000003224E-6,3.55999994,,,,,74.000003224E-6,4.96000004,
,,,74.100003985E-6,1.9599999,,,,,74.100003985E-6,1.4200000,,,,,74.100003985E-6,3.55999994,,,,,74.100003985E-6,4.96000004,
,,,74.200004747E-6,1.9599999,,,,,74.200004747E-6,1.4200000,,,,,74.200004747E-6,3.55999994,,,,,74.200004747E-6,4.96000004,
,,,74.300005508E-6,2.0000000,,,,,74.300005508E-6,1.4200000,,,,,74.300005508E-6,3.55999994,,,,,74.300005508E-6,4.96000004,
,,,74.400006270E-6,1.9599999,,,,,74.400006270E-6,1.4200000,,,,,74.400006270E-6,3.55999994,,,,,74.400006270E-6,4.96000004,
,,,74.499999755E-6,1.9599999,,,,,74.499999755E-6,1.4200000,,,,,74.499999755E-6,3.55999994,,,,,74.499999755E-6,4.96000004,
,,,74.600000517E-6,1.9599999,,,,,74.600000517E-6,1.4200000,,,,,74.600000517E-6,3.55999994,,,,,74.600000517E-6,4.96000004,
,,,74.700001278E-6,1.9599999,,,,,74.700001278E-6,1.4200000,,,,,74.700001278E-6,3.55999994,,,,,74.700001278E-6,4.96000004,
,,,74.800002039E-6,1.9599999,,,,,74.800002039E-6,1.4200000,,,,,74.800002039E-6,3.55999994,,,,,74.800002039E-6,4.96000004,
,,,74.900002801E-6,1.9599999,,,,,74.900002801E-6,1.4200000,,,,,74.900002801E-6,3.55999994,,,,,74.900002801E-6,4.96000004,
,,,75.000003562E-6,1.9599999,,,,,75.000003562E-6,1.4200000,,,,,75.000003562E-6,3.55999994,,,,,75.000003562E-6,4.96000004,
,,,75.100004324E-6,1.9599999,,,,,75.100004324E-6,1.4399999,,,,,75.100004324E-6,3.55999994,,,,,75.100004324E-6,4.96000004,
,,,75.200005085E-6,1.9599999,,,,,75.200005085E-6,1.4200000,,,,,75.200005085E-6,3.59999990,,,,,75.200005085E-6,4.96000004,
,,,75.300005847E-6,1.9599999,,,,,75.300005847E-6,1.4200000,,,,,75.300005847E-6,3.55999994,,,,,75.300005847E-6,4.96000004,
,,,75.399999332E-6,1.9599999,,,,,75.399999332E-6,1.4200000,,,,,75.399999332E-6,3.55999994,,,,,75.399999332E-6,4.96000004,
,,,75.500000094E-6,1.9599999,,,,,75.500000094E-6,1.4200000,,,,,75.500000094E-6,3.55999994,,,,,75.500000094E-6,4.96000004,
,,,75.600000855E-6,1.9599999,,,,,75.600000855E-6,1.4200000,,,,,75.600000855E-6,3.55999994,,,,,75.600000855E-6,4.96000004,
,,,75.700001616E-6,1.9599999,,,,,75.700001616E-6,1.4200000,,,,,75.700001616E-6,3.55999994,,,,,75.700001616E-6,4.96000004,
,,,75.800002378E-6,1.9599999,,,,,75.800002378E-6,1.4200000,,,,,75.800002378E-6,3.55999994,,,,,75.800002378E-6,4.96000004,
,,,75.900003139E-6,1.9599999,,,,,75.900003139E-6,1.4200000,,,,,75.900003139E-6,3.55999994,,,,,75.900003139E-6,4.96000004,
,,,76.000003901E-6,1.9599999,,,,,76.000003901E-6,1.4200000,,,,,76.000003901E-6,3.55999994,,,,,76.000003901E-6,4.96000004,
,,,76.100004662E-6,1.9599999,,,,,76.100004662E-6,1.4200000,,,,,76.100004662E-6,3.55999994,,,,,76.100004662E-6,4.96000004,
,,,76.200005424E-6,1.9599999,,,,,76.200005424E-6,1.4200000,,,,,76.200005424E-6,3.55999994,,,,,76.200005424E-6,4.96000004,
,,,76.300006185E-6,1.9599999,,,,,76.300006185E-6,1.4200000,,,,,76.300006185E-6,3.55999994,,,,,76.300006185E-6,4.96000004,
,,,76.399999671E-6,1.9599999,,,,,76.399999671E-6,1.4200000,,,,,76.399999671E-6,3.55999994,,,,,76.399999671E-6,4.96000004,
,,,76.500000432E-6,1.9599999,,,,,76.500000432E-6,1.4200000,,,,,76.500000432E-6,3.55999994,,,,,76.500000432E-6,4.96000004,
,,,76.600001194E-6,1.9599999,,,,,76.600001194E-6,1.4200000,,,,,76.600001194E-6,3.55999994,,,,,76.600001194E-6,4.96000004,
,,,76.700001955E-6,1.9599999,,,,,76.700001955E-6,1.4200000,,,,,76.700001955E-6,3.55999994,,,,,76.700001955E-6,4.96000004,
,,,76.800002716E-6,1.9599999,,,,,76.800002716E-6,1.4200000,,,,,76.800002716E-6,3.55999994,,,,,76.800002716E-6,4.96000004,
,,,76.900003478E-6,1.9599999,,,,,76.900003478E-6,1.4200000,,,,,76.900003478E-6,3.55999994,,,,,76.900003478E-6,4.96000004,
,,,77.000004239E-6,1.9599999,,,,,77.000004239E-6,1.4200000,,,,,77.000004239E-6,3.55999994,,,,,77.000004239E-6,4.96000004,
,,,77.100005001E-6,1.9599999,,,,,77.100005001E-6,1.4200000,,,,,77.100005001E-6,3.55999994,,,,,77.100005001E-6,4.96000004,
,,,77.200005762E-6,1.9599999,,,,,77.200005762E-6,1.4200000,,,,,77.200005762E-6,3.55999994,,,,,77.200005762E-6,4.96000004,
,,,77.299999248E-6,1.9599999,,,,,77.299999248E-6,1.4200000,,,,,77.299999248E-6,3.55999994,,,,,77.299999248E-6,4.96000004,
,,,77.400000009E-6,1.9599999,,,,,77.400000009E-6,1.4200000,,,,,77.400000009E-6,3.55999994,,,,,77.400000009E-6,4.96000004,
,,,77.500000771E-6,1.9599999,,,,,77.500000771E-6,1.4200000,,,,,77.500000771E-6,3.55999994,,,,,77.500000771E-6,4.96000004,
,,,77.600001532E-6,1.9599999,,,,,77.600001532E-6,1.4200000,,,,,77.600001532E-6,3.55999994,,,,,77.600001532E-6,4.96000004,
,,,77.700002294E-6,1.9599999,,,,,77.700002294E-6,1.4200000,,,,,77.700002294E-6,3.55999994,,,,,77.700002294E-6,4.96000004,
,,,77.800003055E-6,1.9599999,,,,,77.800003055E-6,1.4200000,,,,,77.800003055E-6,3.55999994,,,,,77.800003055E-6,4.96000004,
,,,77.900003816E-6,1.9599999,,,,,77.900003816E-6,1.4200000,,,,,77.900003816E-6,3.55999994,,,,,77.900003816E-6,4.96000004,
,,,78.000004578E-6,1.9599999,,,,,78.000004578E-6,1.4200000,,,,,78.000004578E-6,3.55999994,,,,,78.000004578E-6,4.96000004,
,,,78.100005339E-6,1.9599999,,,,,78.100005339E-6,1.4200000,,,,,78.100005339E-6,3.55999994,,,,,78.100005339E-6,4.96000004,
,,,78.200006101E-6,1.9599999,,,,,78.200006101E-6,1.4200000,,,,,78.200006101E-6,3.59999990,,,,,78.200006101E-6,4.96000004,
,,,78.299999586E-6,1.9599999,,,,,78.299999586E-6,1.4200000,,,,,78.299999586E-6,3.55999994,,,,,78.299999586E-6,4.96000004,
,,,78.400000348E-6,1.9599999,,,,,78.400000348E-6,1.4200000,,,,,78.400000348E-6,3.55999994,,,,,78.400000348E-6,4.96000004,
,,,78.500001109E-6,1.9599999,,,,,78.500001109E-6,1.4200000,,,,,78.500001109E-6,3.59999990,,,,,78.500001109E-6,4.96000004,
,,,78.600001871E-6,1.9599999,,,,,78.600001871E-6,1.4200000,,,,,78.600001871E-6,3.55999994,,,,,78.600001871E-6,4.96000004,
,,,78.700002632E-6,1.9599999,,,,,78.700002632E-6,1.4399999,,,,,78.700002632E-6,3.55999994,,,,,78.700002632E-6,4.96000004,
,,,78.800003394E-6,1.9599999,,,,,78.800003394E-6,1.4200000,,,,,78.800003394E-6,3.59999990,,,,,78.800003394E-6,4.96000004,
,,,78.900004155E-6,1.9599999,,,,,78.900004155E-6,1.4200000,,,,,78.900004155E-6,3.55999994,,,,,78.900004155E-6,4.96000004,
,,,79.000004916E-6,1.9599999,,,,,79.000004916E-6,1.4200000,,,,,79.000004916E-6,3.55999994,,,,,79.000004916E-6,4.96000004,
,,,79.100005678E-6,1.9599999,,,,,79.100005678E-6,1.4200000,,,,,79.100005678E-6,3.55999994,,,,,79.100005678E-6,4.96000004,
,,,79.199999163E-6,1.9599999,,,,,79.199999163E-6,1.4200000,,,,,79.199999163E-6,3.55999994,,,,,79.199999163E-6,4.96000004,
,,,79.299999925E-6,1.9599999,,,,,79.299999925E-6,1.4200000,,,,,79.299999925E-6,3.55999994,,,,,79.299999925E-6,4.96000004,
,,,79.400000686E-6,1.9599999,,,,,79.400000686E-6,1.4200000,,,,,79.400000686E-6,3.55999994,,,,,79.400000686E-6,4.96000004,
,,,79.500001448E-6,1.9599999,,,,,79.500001448E-6,1.4200000,,,,,79.500001448E-6,3.55999994,,,,,79.500001448E-6,4.96000004,
,,,79.600002209E-6,1.9599999,,,,,79.600002209E-6,1.4200000,,,,,79.600002209E-6,3.55999994,,,,,79.600002209E-6,4.96000004,
,,,79.700002971E-6,1.9599999,,,,,79.700002971E-6,1.4200000,,,,,79.700002971E-6,3.55999994,,,,,79.700002971E-6,4.96000004,
,,,79.800003732E-6,1.9599999,,,,,79.800003732E-6,1.4200000,,,,,79.800003732E-6,3.55999994,,,,,79.800003732E-6,4.96000004,
,,,79.900004494E-6,1.9599999,,,,,79.900004494E-6,1.4200000,,,,,79.900004494E-6,3.55999994,,,,,79.900004494E-6,4.96000004,
,,,80.000005255E-6,1.9599999,,,,,80.000005255E-6,1.4200000,,,,,80.000005255E-6,3.55999994,,,,,80.000005255E-6,4.96000004,
,,,80.100006016E-6,1.9599999,,,,,80.100006016E-6,1.4200000,,,,,80.100006016E-6,3.55999994,,,,,80.100006016E-6,4.96000004,
,,,80.199999502E-6,1.9599999,,,,,80.199999502E-6,1.4200000,,,,,80.199999502E-6,3.59999990,,,,,80.199999502E-6,4.96000004,
,,,80.300000263E-6,1.9599999,,,,,80.300000263E-6,1.4200000,,,,,80.300000263E-6,3.55999994,,,,,80.300000263E-6,4.96000004,
,,,80.400001025E-6,1.9599999,,,,,80.400001025E-6,1.4200000,,,,,80.400001025E-6,3.55999994,,,,,80.400001025E-6,4.96000004,
,,,80.500001786E-6,1.9599999,,,,,80.500001786E-6,1.4200000,,,,,80.500001786E-6,3.55999994,,,,,80.500001786E-6,4.96000004,
,,,80.600002548E-6,1.9599999,,,,,80.600002548E-6,1.4200000,,,,,80.600002548E-6,3.55999994,,,,,80.600002548E-6,4.96000004,
,,,80.700003309E-6,1.9599999,,,,,80.700003309E-6,1.4200000,,,,,80.700003309E-6,3.55999994,,,,,80.700003309E-6,4.96000004,
,,,80.800004071E-6,1.9599999,,,,,80.800004071E-6,1.4200000,,,,,80.800004071E-6,3.55999994,,,,,80.800004071E-6,4.96000004,
,,,80.900004832E-6,1.9599999,,,,,80.900004832E-6,1.4200000,,,,,80.900004832E-6,3.55999994,,,,,80.900004832E-6,4.96000004,
,,,81.000005594E-6,1.9599999,,,,,81.000005594E-6,1.4200000,,,,,81.000005594E-6,3.55999994,,,,,81.000005594E-6,4.96000004,
,,,81.100006355E-6,1.9599999,,,,,81.100006355E-6,1.4399999,,,,,81.100006355E-6,3.55999994,,,,,81.100006355E-6,4.96000004,
,,,81.199999840E-6,1.9599999,,,,,81.199999840E-6,1.4200000,,,,,81.199999840E-6,3.55999994,,,,,81.199999840E-6,4.96000004,
,,,81.300000602E-6,1.9599999,,,,,81.300000602E-6,1.4200000,,,,,81.300000602E-6,3.55999994,,,,,81.300000602E-6,4.96000004,
,,,81.400001363E-6,1.9599999,,,,,81.400001363E-6,1.4200000,,,,,81.400001363E-6,3.55999994,,,,,81.400001363E-6,4.96000004,
,,,81.500002125E-6,1.9599999,,,,,81.500002125E-6,1.4200000,,,,,81.500002125E-6,3.55999994,,,,,81.500002125E-6,4.96000004,
,,,81.600002886E-6,1.9599999,,,,,81.600002886E-6,1.4200000,,,,,81.600002886E-6,3.55999994,,,,,81.600002886E-6,4.96000004,
,,,81.700003648E-6,1.9599999,,,,,81.700003648E-6,1.4200000,,,,,81.700003648E-6,3.55999994,,,,,81.700003648E-6,4.96000004,
,,,81.800004409E-6,1.9599999,,,,,81.800004409E-6,1.4200000,,,,,81.800004409E-6,3.55999994,,,,,81.800004409E-6,4.96000004,
,,,81.900005171E-6,1.9599999,,,,,81.900005171E-6,1.4200000,,,,,81.900005171E-6,3.55999994,,,,,81.900005171E-6,4.96000004,
,,,82.000005932E-6,1.9599999,,,,,82.000005932E-6,1.4200000,,,,,82.000005932E-6,3.55999994,,,,,82.000005932E-6,4.96000004,
,,,82.099999418E-6,1.9599999,,,,,82.099999418E-6,1.4200000,,,,,82.099999418E-6,3.55999994,,,,,82.099999418E-6,4.96000004,
,,,82.200000179E-6,1.9599999,,,,,82.200000179E-6,1.4200000,,,,,82.200000179E-6,3.55999994,,,,,82.200000179E-6,4.96000004,
,,,82.300000940E-6,1.9599999,,,,,82.300000940E-6,1.4200000,,,,,82.300000940E-6,3.55999994,,,,,82.300000940E-6,4.96000004,
,,,82.400001702E-6,1.9599999,,,,,82.400001702E-6,1.4200000,,,,,82.400001702E-6,3.55999994,,,,,82.400001702E-6,4.96000004,
,,,82.500002463E-6,1.9599999,,,,,82.500002463E-6,1.4200000,,,,,82.500002463E-6,3.55999994,,,,,82.500002463E-6,4.96000004,
,,,82.600003225E-6,1.9599999,,,,,82.600003225E-6,1.4200000,,,,,82.600003225E-6,3.55999994,,,,,82.600003225E-6,4.96000004,
,,,82.700003986E-6,1.9599999,,,,,82.700003986E-6,1.4200000,,,,,82.700003986E-6,3.55999994,,,,,82.700003986E-6,4.96000004,
,,,82.800004748E-6,1.9599999,,,,,82.800004748E-6,1.4200000,,,,,82.800004748E-6,3.55999994,,,,,82.800004748E-6,4.96000004,
,,,82.900005509E-6,1.9599999,,,,,82.900005509E-6,1.4200000,,,,,82.900005509E-6,3.55999994,,,,,82.900005509E-6,4.96000004,
,,,83.000006271E-6,1.9599999,,,,,83.000006271E-6,1.4200000,,,,,83.000006271E-6,3.55999994,,,,,83.000006271E-6,4.96000004,
,,,83.099999756E-6,1.9599999,,,,,83.099999756E-6,1.4200000,,,,,83.099999756E-6,3.59999990,,,,,83.099999756E-6,4.96000004,
,,,83.200000518E-6,1.9599999,,,,,83.200000518E-6,1.4200000,,,,,83.200000518E-6,3.55999994,,,,,83.200000518E-6,4.96000004,
,,,83.300001279E-6,1.9599999,,,,,83.300001279E-6,1.4200000,,,,,83.300001279E-6,3.55999994,,,,,83.300001279E-6,4.96000004,
,,,83.400002040E-6,1.9599999,,,,,83.400002040E-6,1.4200000,,,,,83.400002040E-6,3.55999994,,,,,83.400002040E-6,4.96000004,
,,,83.500002802E-6,1.9599999,,,,,83.500002802E-6,1.4200000,,,,,83.500002802E-6,3.55999994,,,,,83.500002802E-6,4.96000004,
,,,83.600003563E-6,1.9599999,,,,,83.600003563E-6,1.4200000,,,,,83.600003563E-6,3.55999994,,,,,83.600003563E-6,4.96000004,
,,,83.700004325E-6,1.9599999,,,,,83.700004325E-6,1.4200000,,,,,83.700004325E-6,3.55999994,,,,,83.700004325E-6,4.96000004,
,,,83.800005086E-6,1.9599999,,,,,83.800005086E-6,1.4200000,,,,,83.800005086E-6,3.55999994,,,,,83.800005086E-6,4.96000004,
,,,83.900005848E-6,1.9599999,,,,,83.900005848E-6,1.4200000,,,,,83.900005848E-6,3.55999994,,,,,83.900005848E-6,4.96000004,
,,,83.999999333E-6,1.9599999,,,,,83.999999333E-6,1.4200000,,,,,83.999999333E-6,3.55999994,,,,,83.999999333E-6,4.96000004,
,,,84.100000095E-6,1.9599999,,,,,84.100000095E-6,1.4200000,,,,,84.100000095E-6,3.55999994,,,,,84.100000095E-6,4.96000004,
,,,84.200000856E-6,1.9599999,,,,,84.200000856E-6,1.4200000,,,,,84.200000856E-6,3.55999994,,,,,84.200000856E-6,4.96000004,
,,,84.300001618E-6,1.9599999,,,,,84.300001618E-6,1.4200000,,,,,84.300001618E-6,3.55999994,,,,,84.300001618E-6,4.96000004,
,,,84.400002379E-6,1.9599999,,,,,84.400002379E-6,1.4200000,,,,,84.400002379E-6,3.55999994,,,,,84.400002379E-6,4.96000004,
,,,84.500003140E-6,1.9599999,,,,,84.500003140E-6,1.4200000,,,,,84.500003140E-6,3.55999994,,,,,84.500003140E-6,4.96000004,
,,,84.600003902E-6,1.9599999,,,,,84.600003902E-6,1.4200000,,,,,84.600003902E-6,3.55999994,,,,,84.600003902E-6,4.96000004,
,,,84.700004663E-6,1.9599999,,,,,84.700004663E-6,1.4200000,,,,,84.700004663E-6,3.55999994,,,,,84.700004663E-6,4.96000004,
,,,84.800005425E-6,1.9599999,,,,,84.800005425E-6,1.4200000,,,,,84.800005425E-6,3.55999994,,,,,84.800005425E-6,4.96000004,
,,,84.900006186E-6,1.9599999,,,,,84.900006186E-6,1.4200000,,,,,84.900006186E-6,3.55999994,,,,,84.900006186E-6,4.96000004,
,,,84.999999672E-6,1.9599999,,,,,84.999999672E-6,1.4200000,,,,,84.999999672E-6,3.55999994,,,,,84.999999672E-6,4.96000004,
,,,85.100000433E-6,1.9599999,,,,,85.100000433E-6,1.4200000,,,,,85.100000433E-6,3.55999994,,,,,85.100000433E-6,4.96000004,
,,,85.200001195E-6,1.9599999,,,,,85.200001195E-6,1.4200000,,,,,85.200001195E-6,3.55999994,,,,,85.200001195E-6,4.96000004,
,,,85.300001956E-6,1.9599999,,,,,85.300001956E-6,1.4200000,,,,,85.300001956E-6,3.55999994,,,,,85.300001956E-6,4.96000004,
,,,85.400002718E-6,1.9599999,,,,,85.400002718E-6,1.4200000,,,,,85.400002718E-6,3.55999994,,,,,85.400002718E-6,4.96000004,
,,,85.500003479E-6,1.9599999,,,,,85.500003479E-6,1.4200000,,,,,85.500003479E-6,3.55999994,,,,,85.500003479E-6,4.96000004,
,,,85.600004240E-6,1.9599999,,,,,85.600004240E-6,1.4200000,,,,,85.600004240E-6,3.55999994,,,,,85.600004240E-6,4.96000004,
,,,85.700005002E-6,1.9599999,,,,,85.700005002E-6,1.4200000,,,,,85.700005002E-6,3.55999994,,,,,85.700005002E-6,4.96000004,
,,,85.800005763E-6,1.9599999,,,,,85.800005763E-6,1.4399999,,,,,85.800005763E-6,3.55999994,,,,,85.800005763E-6,4.96000004,
,,,85.899999249E-6,1.9599999,,,,,85.899999249E-6,1.4200000,,,,,85.899999249E-6,3.55999994,,,,,85.899999249E-6,4.96000004,
,,,86.000000010E-6,1.9599999,,,,,86.000000010E-6,1.4200000,,,,,86.000000010E-6,3.55999994,,,,,86.000000010E-6,4.96000004,
,,,86.100000772E-6,1.9599999,,,,,86.100000772E-6,1.4200000,,,,,86.100000772E-6,3.55999994,,,,,86.100000772E-6,4.96000004,
,,,86.200001533E-6,1.9599999,,,,,86.200001533E-6,1.4200000,,,,,86.200001533E-6,3.55999994,,,,,86.200001533E-6,4.96000004,
,,,86.300002295E-6,1.9599999,,,,,86.300002295E-6,1.4200000,,,,,86.300002295E-6,3.55999994,,,,,86.300002295E-6,4.96000004,
,,,86.400003056E-6,1.9599999,,,,,86.400003056E-6,1.4200000,,,,,86.400003056E-6,3.55999994,,,,,86.400003056E-6,4.96000004,
,,,86.500003817E-6,1.9599999,,,,,86.500003817E-6,1.4200000,,,,,86.500003817E-6,3.55999994,,,,,86.500003817E-6,4.96000004,
,,,86.600004579E-6,1.9599999,,,,,86.600004579E-6,1.4200000,,,,,86.600004579E-6,3.59999990,,,,,86.600004579E-6,4.96000004,
,,,86.700005340E-6,1.9599999,,,,,86.700005340E-6,1.4200000,,,,,86.700005340E-6,3.55999994,,,,,86.700005340E-6,4.96000004,
,,,86.800006102E-6,1.9599999,,,,,86.800006102E-6,1.4200000,,,,,86.800006102E-6,3.55999994,,,,,86.800006102E-6,4.96000004,
,,,86.899999587E-6,1.9599999,,,,,86.899999587E-6,1.4200000,,,,,86.899999587E-6,3.55999994,,,,,86.899999587E-6,4.96000004,
,,,87.000000349E-6,1.9599999,,,,,87.000000349E-6,1.4200000,,,,,87.000000349E-6,3.55999994,,,,,87.000000349E-6,4.96000004,
,,,87.100001110E-6,1.9599999,,,,,87.100001110E-6,1.4200000,,,,,87.100001110E-6,3.55999994,,,,,87.100001110E-6,4.96000004,
,,,87.200001872E-6,1.9599999,,,,,87.200001872E-6,1.4200000,,,,,87.200001872E-6,3.59999990,,,,,87.200001872E-6,4.96000004,
